year,MXRX,Detector,SITE,PAIR,LAT,LONG,Vine05km,Vine10km,Vine15km,Vine20km,Vine25km,Vine30km,Vine35km,Vine40km,Vine45km,Vine50km,Vine55km,Vine60km,Hab05km,Hab10km,Hab15km,Hab20km,Hab25km,Hab30km,Hab35km,Hab40km,Hab45km,Hab50km,Hab55km,Hab60km,Hab01_05km,Hab02_05km,Hab03_05km,Hab04_05km,Hab05_05km,Hab06_05km,Hab07_05km,Hab08_05km,Hab09_05km,Hab10_05km,Hab11_05km,Hab12_05km,Hab13_05km,Hab14_05km,Hab15_05km,Hab16_05km,Hab17_05km,Hab18_05km,Hab19_05km,Hab20_05km,Hab21_05km,Hab22_05km,Hab23_05km,Hab24_05km,Hab25_05km,Hab26_05km,Hab27_05km,Hab28_05km,Hab29_05km,Hab30_05km,Hab31_05km,Hab32_05km,Hab33_05km,Hab34_05km,Hab35_05km,Hab36_05km,Hab37_05km,Hab38_05km,Hab39_05km,Hab40_05km,Hab41_05km,Hab42_05km,Hab43_05km,Hab44_05km,Hab45_05km,Hab46_05km,Hab47_05km,Hab48_05km,Hab49_05km,Hab50_05km,Hab51_05km,Hab52_05km,Hab53_05km,Hab54_05km,Hab55_05km,Hab56_05km,Hab57_05km,Hab58_05km,Hab59_05km,Hab60_05km,Hab01_10km,Hab02_10km,Hab03_10km,Hab04_10km,Hab05_10km,Hab06_10km,Hab07_10km,Hab08_10km,Hab09_10km,Hab10_10km,Hab11_10km,Hab12_10km,Hab13_10km,Hab14_10km,Hab15_10km,Hab16_10km,Hab17_10km,Hab18_10km,Hab19_10km,Hab20_10km,Hab21_10km,Hab22_10km,Hab23_10km,Hab24_10km,Hab25_10km,Hab26_10km,Hab27_10km,Hab28_10km,Hab29_10km,Hab30_10km,Hab31_10km,Hab32_10km,Hab33_10km,Hab34_10km,Hab35_10km,Hab36_10km,Hab37_10km,Hab38_10km,Hab39_10km,Hab40_10km,Hab41_10km,Hab42_10km,Hab43_10km,Hab44_10km,Hab45_10km,Hab46_10km,Hab47_10km,Hab48_10km,Hab49_10km,Hab50_10km,Hab51_10km,Hab52_10km,Hab53_10km,Hab54_10km,Hab55_10km,Hab56_10km,Hab57_10km,Hab58_10km,Hab59_10km,Hab60_10km,Hab01_15km,Hab02_15km,Hab03_15km,Hab04_15km,Hab05_15km,Hab06_15km,Hab07_15km,Hab08_15km,Hab09_15km,Hab10_15km,Hab11_15km,Hab12_15km,Hab13_15km,Hab14_15km,Hab15_15km,Hab16_15km,Hab17_15km,Hab18_15km,Hab19_15km,Hab20_15km,Hab21_15km,Hab22_15km,Hab23_15km,Hab24_15km,Hab25_15km,Hab26_15km,Hab27_15km,Hab28_15km,Hab29_15km,Hab30_15km,Hab31_15km,Hab32_15km,Hab33_15km,Hab34_15km,Hab35_15km,Hab36_15km,Hab37_15km,Hab38_15km,Hab39_15km,Hab40_15km,Hab41_15km,Hab42_15km,Hab43_15km,Hab44_15km,Hab45_15km,Hab46_15km,Hab47_15km,Hab48_15km,Hab49_15km,Hab50_15km,Hab51_15km,Hab52_15km,Hab53_15km,Hab54_15km,Hab55_15km,Hab56_15km,Hab57_15km,Hab58_15km,Hab59_15km,Hab60_15km,Hab01_20km,Hab02_20km,Hab03_20km,Hab04_20km,Hab05_20km,Hab06_20km,Hab07_20km,Hab08_20km,Hab09_20km,Hab10_20km,Hab11_20km,Hab12_20km,Hab13_20km,Hab14_20km,Hab15_20km,Hab16_20km,Hab17_20km,Hab18_20km,Hab19_20km,Hab20_20km,Hab21_20km,Hab22_20km,Hab23_20km,Hab24_20km,Hab25_20km,Hab26_20km,Hab27_20km,Hab28_20km,Hab29_20km,Hab30_20km,Hab31_20km,Hab32_20km,Hab33_20km,Hab34_20km,Hab35_20km,Hab36_20km,Hab37_20km,Hab38_20km,Hab39_20km,Hab40_20km,Hab41_20km,Hab42_20km,Hab43_20km,Hab44_20km,Hab45_20km,Hab46_20km,Hab47_20km,Hab48_20km,Hab49_20km,Hab50_20km,Hab51_20km,Hab52_20km,Hab53_20km,Hab54_20km,Hab55_20km,Hab56_20km,Hab57_20km,Hab58_20km,Hab59_20km,Hab60_20km,Hab01_25km,Hab02_25km,Hab03_25km,Hab04_25km,Hab05_25km,Hab06_25km,Hab07_25km,Hab08_25km,Hab09_25km,Hab10_25km,Hab11_25km,Hab12_25km,Hab13_25km,Hab14_25km,Hab15_25km,Hab16_25km,Hab17_25km,Hab18_25km,Hab19_25km,Hab20_25km,Hab21_25km,Hab22_25km,Hab23_25km,Hab24_25km,Hab25_25km,Hab26_25km,Hab27_25km,Hab28_25km,Hab29_25km,Hab30_25km,Hab31_25km,Hab32_25km,Hab33_25km,Hab34_25km,Hab35_25km,Hab36_25km,Hab37_25km,Hab38_25km,Hab39_25km,Hab40_25km,Hab41_25km,Hab42_25km,Hab43_25km,Hab44_25km,Hab45_25km,Hab46_25km,Hab47_25km,Hab48_25km,Hab49_25km,Hab50_25km,Hab51_25km,Hab52_25km,Hab53_25km,Hab54_25km,Hab55_25km,Hab56_25km,Hab57_25km,Hab58_25km,Hab59_25km,Hab60_25km,Hab01_30km,Hab02_30km,Hab03_30km,Hab04_30km,Hab05_30km,Hab06_30km,Hab07_30km,Hab08_30km,Hab09_30km,Hab10_30km,Hab11_30km,Hab12_30km,Hab13_30km,Hab14_30km,Hab15_30km,Hab16_30km,Hab17_30km,Hab18_30km,Hab19_30km,Hab20_30km,Hab21_30km,Hab22_30km,Hab23_30km,Hab24_30km,Hab25_30km,Hab26_30km,Hab27_30km,Hab28_30km,Hab29_30km,Hab30_30km,Hab31_30km,Hab32_30km,Hab33_30km,Hab34_30km,Hab35_30km,Hab36_30km,Hab37_30km,Hab38_30km,Hab39_30km,Hab40_30km,Hab41_30km,Hab42_30km,Hab43_30km,Hab44_30km,Hab45_30km,Hab46_30km,Hab47_30km,Hab48_30km,Hab49_30km,Hab50_30km,Hab51_30km,Hab52_30km,Hab53_30km,Hab54_30km,Hab55_30km,Hab56_30km,Hab57_30km,Hab58_30km,Hab59_30km,Hab60_30km,Hab01_35km,Hab02_35km,Hab03_35km,Hab04_35km,Hab05_35km,Hab06_35km,Hab07_35km,Hab08_35km,Hab09_35km,Hab10_35km,Hab11_35km,Hab12_35km,Hab13_35km,Hab14_35km,Hab15_35km,Hab16_35km,Hab17_35km,Hab18_35km,Hab19_35km,Hab20_35km,Hab21_35km,Hab22_35km,Hab23_35km,Hab24_35km,Hab25_35km,Hab26_35km,Hab27_35km,Hab28_35km,Hab29_35km,Hab30_35km,Hab31_35km,Hab32_35km,Hab33_35km,Hab34_35km,Hab35_35km,Hab36_35km,Hab37_35km,Hab38_35km,Hab39_35km,Hab40_35km,Hab41_35km,Hab42_35km,Hab43_35km,Hab44_35km,Hab45_35km,Hab46_35km,Hab47_35km,Hab48_35km,Hab49_35km,Hab50_35km,Hab51_35km,Hab52_35km,Hab53_35km,Hab54_35km,Hab55_35km,Hab56_35km,Hab57_35km,Hab58_35km,Hab59_35km,Hab60_35km,Hab01_40km,Hab02_40km,Hab03_40km,Hab04_40km,Hab05_40km,Hab06_40km,Hab07_40km,Hab08_40km,Hab09_40km,Hab10_40km,Hab11_40km,Hab12_40km,Hab13_40km,Hab14_40km,Hab15_40km,Hab16_40km,Hab17_40km,Hab18_40km,Hab19_40km,Hab20_40km,Hab21_40km,Hab22_40km,Hab23_40km,Hab24_40km,Hab25_40km,Hab26_40km,Hab27_40km,Hab28_40km,Hab29_40km,Hab30_40km,Hab31_40km,Hab32_40km,Hab33_40km,Hab34_40km,Hab35_40km,Hab36_40km,Hab37_40km,Hab38_40km,Hab39_40km,Hab40_40km,Hab41_40km,Hab42_40km,Hab43_40km,Hab44_40km,Hab45_40km,Hab46_40km,Hab47_40km,Hab48_40km,Hab49_40km,Hab50_40km,Hab51_40km,Hab52_40km,Hab53_40km,Hab54_40km,Hab55_40km,Hab56_40km,Hab57_40km,Hab58_40km,Hab59_40km,Hab60_40km,Hab01_45km,Hab02_45km,Hab03_45km,Hab04_45km,Hab05_45km,Hab06_45km,Hab07_45km,Hab08_45km,Hab09_45km,Hab10_45km,Hab11_45km,Hab12_45km,Hab13_45km,Hab14_45km,Hab15_45km,Hab16_45km,Hab17_45km,Hab18_45km,Hab19_45km,Hab20_45km,Hab21_45km,Hab22_45km,Hab23_45km,Hab24_45km,Hab25_45km,Hab26_45km,Hab27_45km,Hab28_45km,Hab29_45km,Hab30_45km,Hab31_45km,Hab32_45km,Hab33_45km,Hab34_45km,Hab35_45km,Hab36_45km,Hab37_45km,Hab38_45km,Hab39_45km,Hab40_45km,Hab41_45km,Hab42_45km,Hab43_45km,Hab44_45km,Hab45_45km,Hab46_45km,Hab47_45km,Hab48_45km,Hab49_45km,Hab50_45km,Hab51_45km,Hab52_45km,Hab53_45km,Hab54_45km,Hab55_45km,Hab56_45km,Hab57_45km,Hab58_45km,Hab59_45km,Hab60_45km,Hab01_50km,Hab02_50km,Hab03_50km,Hab04_50km,Hab05_50km,Hab06_50km,Hab07_50km,Hab08_50km,Hab09_50km,Hab10_50km,Hab11_50km,Hab12_50km,Hab13_50km,Hab14_50km,Hab15_50km,Hab16_50km,Hab17_50km,Hab18_50km,Hab19_50km,Hab20_50km,Hab21_50km,Hab22_50km,Hab23_50km,Hab24_50km,Hab25_50km,Hab26_50km,Hab27_50km,Hab28_50km,Hab29_50km,Hab30_50km,Hab31_50km,Hab32_50km,Hab33_50km,Hab34_50km,Hab35_50km,Hab36_50km,Hab37_50km,Hab38_50km,Hab39_50km,Hab40_50km,Hab41_50km,Hab42_50km,Hab43_50km,Hab44_50km,Hab45_50km,Hab46_50km,Hab47_50km,Hab48_50km,Hab49_50km,Hab50_50km,Hab51_50km,Hab52_50km,Hab53_50km,Hab54_50km,Hab55_50km,Hab56_50km,Hab57_50km,Hab58_50km,Hab59_50km,Hab60_50km,Hab01_55km,Hab02_55km,Hab03_55km,Hab04_55km,Hab05_55km,Hab06_55km,Hab07_55km,Hab08_55km,Hab09_55km,Hab10_55km,Hab11_55km,Hab12_55km,Hab13_55km,Hab14_55km,Hab15_55km,Hab16_55km,Hab17_55km,Hab18_55km,Hab19_55km,Hab20_55km,Hab21_55km,Hab22_55km,Hab23_55km,Hab24_55km,Hab25_55km,Hab26_55km,Hab27_55km,Hab28_55km,Hab29_55km,Hab30_55km,Hab31_55km,Hab32_55km,Hab33_55km,Hab34_55km,Hab35_55km,Hab36_55km,Hab37_55km,Hab38_55km,Hab39_55km,Hab40_55km,Hab41_55km,Hab42_55km,Hab43_55km,Hab44_55km,Hab45_55km,Hab46_55km,Hab47_55km,Hab48_55km,Hab49_55km,Hab50_55km,Hab51_55km,Hab52_55km,Hab53_55km,Hab54_55km,Hab55_55km,Hab56_55km,Hab57_55km,Hab58_55km,Hab59_55km,Hab60_55km,Hab01_60km,Hab02_60km,Hab03_60km,Hab04_60km,Hab05_60km,Hab06_60km,Hab07_60km,Hab08_60km,Hab09_60km,Hab10_60km,Hab11_60km,Hab12_60km,Hab13_60km,Hab14_60km,Hab15_60km,Hab16_60km,Hab17_60km,Hab18_60km,Hab19_60km,Hab20_60km,Hab21_60km,Hab22_60km,Hab23_60km,Hab24_60km,Hab25_60km,Hab26_60km,Hab27_60km,Hab28_60km,Hab29_60km,Hab30_60km,Hab31_60km,Hab32_60km,Hab33_60km,Hab34_60km,Hab35_60km,Hab36_60km,Hab37_60km,Hab38_60km,Hab39_60km,Hab40_60km,Hab41_60km,Hab42_60km,Hab43_60km,Hab44_60km,Hab45_60km,Hab46_60km,Hab47_60km,Hab48_60km,Hab49_60km,Hab50_60km,Hab51_60km,Hab52_60km,Hab53_60km,Hab54_60km,Hab55_60km,Hab56_60km,Hab57_60km,Hab58_60km,Hab59_60km,Hab60_60km
2012,1.1,1,COWAP,1," 38�23'51.57""N","122�19'43.76""W",0.45,0.52,0.47,0.5,0.49,0.45,0.42,0.39,0.36,0.33,0.32,0.31,0.48,0.43,0.5,0.48,0.46,0.46,0.48,0.52,0.56,0.58,0.6,0.61,0.45,,,0.04,,,,0.09,,0.23,,,,0,,,,,0.04,,,0.01,0,0.02,,,,,,0.03,,,,,,,,,,,,,,0,0.01,0.06,,,0.01,,,,,,,,,,,,0.515015436,,,0.025540275,,,0.001122649,0.135559921,,0.193376368,,,,0.001122649,,,,0.003087286,0.019365703,,,0.011507157,0.000561325,0.016839742,,,,,,0.018523716,,,,,,,,,,,,,,0.003929273,0.010384507,0.034240808,0.001964637,0.003367948,0.004490598,,,,,,,,,,,,0.466334165,,,0.044389027,,,0.000498753,0.109476309,,0.252618454,,,,0.001122195,,,,0.002493766,0.012468828,,,0.005985037,0.000249377,0.008603491,,,,,,0.025187032,0.000623441,,,,,,,,,,,,,0.005985037,0.007730673,0.040149626,0.002992519,0.001496259,0.011471322,,,,,,,,,,,,0.494665918,,0.000701853,0.037900056,,,0.000421112,0.076993262,,0.278846154,,,,0.001263335,,,,0.001895003,0.011580573,,,0.004842785,0.000140371,0.006527232,,,,,,0.017546322,0.000421112,,,,,0.000561482,,0.000421112,,,,,,0.005193711,0.007580011,0.035233015,0.001895003,0.001684447,0.013686131,,,,,,,,,,,,0.48544082,,0.000449357,0.034330907,,0.000179743,0.000359486,0.058281657,,0.290374764,,,,0.001213265,,,0.000718972,0.005032803,0.027725353,0.000179743,,0.006560618,8.99E-05,0.009661185,,,,,,0.015412959,0.000449357,,,4.49E-05,8.99E-05,0.001033522,,0.001168329,,,,,,0.003774602,0.007189719,0.032353734,0.001258201,0.001572751,0.015098409,,,,,,,,,,,,0.448291998,,0.000436749,0.034284823,,0.000623928,0.000280767,0.058337233,,0.298767743,,,0.000623928,0.001091873,,,0.000499142,0.010669162,0.038028389,0.001902979,0.000530338,0.012852909,0.000499142,0.017064421,,,,,,0.012790516,0.000592731,,,3.12E-05,6.24E-05,0.000967088,,0.001528623,0.000842302,,,,,0.003587584,0.008079863,0.031976291,0.00112307,0.001154266,0.012478552,,,,,,,,,,,,0.409652359,,0.000962486,0.038453606,,0.000847904,0.000206247,0.059559548,,0.306895524,,,0.000458327,0.001397896,,,0.000366661,0.012260238,0.041570227,0.002887458,0.000549992,0.016362261,0.00137498,0.022526755,,,,,,0.013795632,0.001099984,,,6.87E-05,4.58E-05,0.002864542,,0.001993721,0.001535394,2.29E-05,,,,0.00368953,0.008020716,0.036711965,0.001306231,0.001306231,0.011068589,,,,,,,,,,,,0.378737891,,0.000737049,0.04104661,,0.002772708,0.000263232,0.075214095,,0.312175347,,,0.000350976,0.001474098,,,0.000280781,0.010880247,0.041116805,0.002421732,0.000491366,0.014705882,0.001351256,0.021865787,,,,,,0.012951004,0.001561842,,,5.26E-05,3.51E-05,0.002544574,7.02E-05,0.002035659,0.00187772,0.000157939,,,,0.005036501,0.009142917,0.046451636,0.001175769,0.001123122,0.009897515,,,,,,,,,,,,0.352857975,,0.000873617,0.047050503,,0.002745653,0.000332806,0.085628311,,0.311395845,,,0.000845883,0.002093907,,,0.000221871,0.008652966,0.037579388,0.001913637,0.000402141,0.013242921,0.001261891,0.018817428,,,,0.001192556,,0.012327703,0.002329645,2.77E-05,,4.16E-05,6.93E-05,0.003369665,0.000110935,0.001996838,0.001913637,0.000346673,,,,0.004964362,0.009609785,0.065146851,0.001095488,0.001109355,0.008431095,4.16E-05,,,,,,,,,,,0.323154845,0.001605948,0.000729976,0.062485962,,0.004402318,0.000370603,0.098962311,,0.304882979,,2.25E-05,0.00084228,0.00250438,,,0.000179686,0.00751314,0.034365033,0.001740712,0.000437986,0.012005301,0.001976551,0.018754773,,,,0.001561026,,0.011623467,0.003020978,0.000157226,,3.37E-05,0.000134765,0.004413548,0.000134765,0.001999012,0.002100085,0.000415525,,0.000157226,,0.00585104,0.010118593,0.069078209,0.000965815,0.003324199,0.00752437,0.000460447,,,,,,,,,,,0.303445779,0.005300485,0.000918998,0.075042237,,0.005476858,0.000491989,0.114921189,,0.290746895,,1.86E-05,0.0017823,0.002719863,,,0.000157808,0.007166329,0.03217422,0.001448118,0.000705494,0.011130089,0.001828714,0.018222156,,,3.71E-05,0.002200026,,0.010712363,0.003378943,0.000213505,,2.78E-05,0.000213505,0.005337616,0.000111394,0.002070067,0.002032935,0.000789039,,0.000167091,,0.008233853,0.010684514,0.066381375,0.000918998,0.005393313,0.006943542,0.000445575,,,,,,,,,,,0.2946384,0.005873268,0.000959379,0.078224448,,0.00535068,0.00043679,0.132745227,,0.281394297,,1.56E-05,0.002581742,0.002714339,,,0.000132597,0.007105641,0.032033882,0.001302571,0.000967178,0.010841757,0.002129352,0.017463809,,,3.12E-05,0.001895358,,0.009765381,0.003626919,0.000179396,,0.000101398,0.000179396,0.005257082,9.36E-05,0.001910957,0.001871958,0.000772183,,0.000265194,,0.008626607,0.011574941,0.063623175,0.001435168,0.004843692,0.006668851,0.000374392,,,,,,,,,,
2012,1.1,2,COWAR,0," 38�23'55.35""N","122�19'37.32""W",0.45,0.52,0.47,0.5,0.49,0.45,0.42,0.39,0.36,0.33,0.32,0.31,0.48,0.43,0.5,0.48,0.46,0.46,0.48,0.52,0.56,0.58,0.6,0.61,0.45,,,0.04,,,,0.09,,0.23,,,,0,,,,,0.04,,,0.01,0,0.02,,,,,,0.03,,,,,,,,,,,,,,0,0.01,0.06,,,0.01,,,,,,,,,,,,0.515015436,,,0.025540275,,,0.001122649,0.135559921,,0.193376368,,,,0.001122649,,,,0.003087286,0.019365703,,,0.011507157,0.000561325,0.016839742,,,,,,0.018523716,,,,,,,,,,,,,,0.003929273,0.010384507,0.034240808,0.001964637,0.003367948,0.004490598,,,,,,,,,,,,0.466334165,,,0.044389027,,,0.000498753,0.109476309,,0.252618454,,,,0.001122195,,,,0.002493766,0.012468828,,,0.005985037,0.000249377,0.008603491,,,,,,0.025187032,0.000623441,,,,,,,,,,,,,0.005985037,0.007730673,0.040149626,0.002992519,0.001496259,0.011471322,,,,,,,,,,,,0.494665918,,0.000701853,0.037900056,,,0.000421112,0.076993262,,0.278846154,,,,0.001263335,,,,0.001895003,0.011580573,,,0.004842785,0.000140371,0.006527232,,,,,,0.017546322,0.000421112,,,,,0.000561482,,0.000421112,,,,,,0.005193711,0.007580011,0.035233015,0.001895003,0.001684447,0.013686131,,,,,,,,,,,,0.48544082,,0.000449357,0.034330907,,0.000179743,0.000359486,0.058281657,,0.290374764,,,,0.001213265,,,0.000718972,0.005032803,0.027725353,0.000179743,,0.006560618,8.99E-05,0.009661185,,,,,,0.015412959,0.000449357,,,4.49E-05,8.99E-05,0.001033522,,0.001168329,,,,,,0.003774602,0.007189719,0.032353734,0.001258201,0.001572751,0.015098409,,,,,,,,,,,,0.448291998,,0.000436749,0.034284823,,0.000623928,0.000280767,0.058337233,,0.298767743,,,0.000623928,0.001091873,,,0.000499142,0.010669162,0.038028389,0.001902979,0.000530338,0.012852909,0.000499142,0.017064421,,,,,,0.012790516,0.000592731,,,3.12E-05,6.24E-05,0.000967088,,0.001528623,0.000842302,,,,,0.003587584,0.008079863,0.031976291,0.00112307,0.001154266,0.012478552,,,,,,,,,,,,0.409652359,,0.000962486,0.038453606,,0.000847904,0.000206247,0.059559548,,0.306895524,,,0.000458327,0.001397896,,,0.000366661,0.012260238,0.041570227,0.002887458,0.000549992,0.016362261,0.00137498,0.022526755,,,,,,0.013795632,0.001099984,,,6.87E-05,4.58E-05,0.002864542,,0.001993721,0.001535394,2.29E-05,,,,0.00368953,0.008020716,0.036711965,0.001306231,0.001306231,0.011068589,,,,,,,,,,,,0.378737891,,0.000737049,0.04104661,,0.002772708,0.000263232,0.075214095,,0.312175347,,,0.000350976,0.001474098,,,0.000280781,0.010880247,0.041116805,0.002421732,0.000491366,0.014705882,0.001351256,0.021865787,,,,,,0.012951004,0.001561842,,,5.26E-05,3.51E-05,0.002544574,7.02E-05,0.002035659,0.00187772,0.000157939,,,,0.005036501,0.009142917,0.046451636,0.001175769,0.001123122,0.009897515,,,,,,,,,,,,0.352857975,,0.000873617,0.047050503,,0.002745653,0.000332806,0.085628311,,0.311395845,,,0.000845883,0.002093907,,,0.000221871,0.008652966,0.037579388,0.001913637,0.000402141,0.013242921,0.001261891,0.018817428,,,,0.001192556,,0.012327703,0.002329645,2.77E-05,,4.16E-05,6.93E-05,0.003369665,0.000110935,0.001996838,0.001913637,0.000346673,,,,0.004964362,0.009609785,0.065146851,0.001095488,0.001109355,0.008431095,4.16E-05,,,,,,,,,,,0.323154845,0.001605948,0.000729976,0.062485962,,0.004402318,0.000370603,0.098962311,,0.304882979,,2.25E-05,0.00084228,0.00250438,,,0.000179686,0.00751314,0.034365033,0.001740712,0.000437986,0.012005301,0.001976551,0.018754773,,,,0.001561026,,0.011623467,0.003020978,0.000157226,,3.37E-05,0.000134765,0.004413548,0.000134765,0.001999012,0.002100085,0.000415525,,0.000157226,,0.00585104,0.010118593,0.069078209,0.000965815,0.003324199,0.00752437,0.000460447,,,,,,,,,,,0.303445779,0.005300485,0.000918998,0.075042237,,0.005476858,0.000491989,0.114921189,,0.290746895,,1.86E-05,0.0017823,0.002719863,,,0.000157808,0.007166329,0.03217422,0.001448118,0.000705494,0.011130089,0.001828714,0.018222156,,,3.71E-05,0.002200026,,0.010712363,0.003378943,0.000213505,,2.78E-05,0.000213505,0.005337616,0.000111394,0.002070067,0.002032935,0.000789039,,0.000167091,,0.008233853,0.010684514,0.066381375,0.000918998,0.005393313,0.006943542,0.000445575,,,,,,,,,,,0.2946384,0.005873268,0.000959379,0.078224448,,0.00535068,0.00043679,0.132745227,,0.281394297,,1.56E-05,0.002581742,0.002714339,,,0.000132597,0.007105641,0.032033882,0.001302571,0.000967178,0.010841757,0.002129352,0.017463809,,,3.12E-05,0.001895358,,0.009765381,0.003626919,0.000179396,,0.000101398,0.000179396,0.005257082,9.36E-05,0.001910957,0.001871958,0.000772183,,0.000265194,,0.008626607,0.011574941,0.063623175,0.001435168,0.004843692,0.006668851,0.000374392,,,,,,,,,,
2012,1.1,3,FOGAR,0," 38�16'0.86""N","122�30'17.40""W",0.41,0.21,0.15,0.16,0.16,0.19,0.19,0.18,0.18,0.17,0.16,0.16,0.38,0.61,0.63,0.66,0.68,0.66,0.65,0.63,0.62,0.61,0.61,0.61,0.41,,,0.02,,,,0.01,,0.09,,,,0.01,,,,0.01,0.09,0,0.01,0.04,0.01,0.04,,,,,,0.03,,,,,,,,0,,,,,,0.04,0,0.19,,,,,,,,,,,,,,,0.209654785,,,0.028627561,,0.001122649,0.000561325,0.010384507,,0.150996351,,,,0.008139209,,,,0.016839742,0.06651698,0.001964637,0.001403312,0.040976705,0.004209935,0.047151277,,,,,,0.046028628,0.000841987,,,,,,,0.001122649,,,,,,0.045747965,0.001964637,0.315745159,,,,,,,,,,,,,,,0.139650873,,,0.023441397,,0.004613466,0.001246883,0.009476309,,0.139650873,,,0.001122195,0.00798005,,,,0.026184539,0.071446384,0.002244389,0.00074813,0.054987531,0.003740648,0.060099751,,,,,,0.041895262,0.000872818,,,,,0.004239401,0.000997506,0.001745636,0.000124688,,,,,0.042394015,0.001496259,0.359102244,,,0.000498753,,,,,,,,,,,,0.150126334,,,0.020494104,,0.008422235,0.023862998,0.01087872,,0.159811903,,,0.002316115,0.011229646,,,7.02E-05,0.020985401,0.056779899,0.001403706,0.000631668,0.044006176,0.002316115,0.060429534,,,,,,0.037057833,0.000772038,,,,,0.0023863,0.000842223,0.000982594,0.000491297,,0.000280741,,,0.036777092,0.002245929,0.341521617,,,0.002947782,,,,,,,,,,,,0.149276535,0.007324526,,0.024759594,,0.010470028,0.026736766,0.013211108,,0.175519008,,,0.001842365,0.012312393,,,4.49E-05,0.014783859,0.049743866,0.000943651,0.000404422,0.038959288,0.001752494,0.049159702,,,,,,0.031320212,0.000853779,,,,0.000179743,0.001887301,0.000539229,0.001977173,0.000584165,,0.001617687,,,0.044621192,0.002606273,0.329513795,,0.000179743,0.007054911,,,,,,,,,,,,0.166963032,0.013476837,,0.027639994,,0.009358914,0.025799407,0.013289658,,0.166931836,,,0.00180939,0.010981126,,,3.12E-05,0.011417876,0.047605678,0.00077991,0.000623928,0.039619404,0.001840586,0.043175792,,,0.000218375,9.36E-05,,0.027639994,0.001622212,,,,0.000218375,0.001622212,0.000592731,0.001996568,0.000655124,,0.004180315,,,0.049477461,0.003150835,0.319326158,,0.000748713,0.007050382,,,,,,,,,6.00E-05,,,0.169328781,0.012603983,,0.035039072,,0.009739441,0.024955886,0.015422692,,0.162293467,,,0.001970805,0.010174852,,,2.29E-05,0.011297752,0.05167633,0.000870821,0.000962486,0.042761876,0.003620781,0.046588904,,,0.000229163,0.000137498,,0.025070468,0.002199968,,,,0.000160414,0.002566629,0.000572908,0.002016637,0.000733323,,0.00387286,,,0.047849302,0.004308271,0.303183079,,0.000779155,0.006897816,,,,,,,,,9.17E-05,,,0.163221255,0.01156465,0.000122841,0.037203426,,0.009950161,0.02688474,0.016460761,,0.159693949,,,0.001930366,0.012652674,,,0.000157939,0.020426786,0.063947775,0.000894988,0.001526744,0.044275586,0.004861014,0.052295381,,,0.000368524,0.000105293,,0.020532079,0.001983013,,,,0.000122841,0.002140952,0.000508915,0.001614488,0.000824793,,0.003141233,,,0.042661098,0.005527867,0.284465815,,0.001983013,0.005949038,,,,,,,,,7.02E-05,,,0.155822725,0.013894667,0.000235738,0.036220429,,0.009609785,0.031339268,0.016931525,,0.163643675,,,0.002135508,0.016959259,,,0.000929085,0.027733866,0.068682919,0.001150955,0.001996838,0.044207782,0.005255568,0.053221289,,,0.000374407,8.32E-05,,0.01686219,0.002107774,9.71E-05,,,9.71E-05,0.00208004,0.000402141,0.001594697,0.000901351,,0.002925923,,,0.040449843,0.006725462,0.265967773,,0.002842721,0.00660066,,,,,,,,,5.55E-05,,,0.144389291,0.015778716,0.000247069,0.035173622,,0.00891694,0.035207313,0.017160056,,0.164267104,,,0.002201159,0.020832397,,,0.000988275,0.029726877,0.07414312,0.0014038,0.002470689,0.047695521,0.006524864,0.057207673,,,0.000303221,6.74E-05,,0.014700597,0.001999012,0.000168456,,,7.86E-05,0.002122546,0.000370603,0.001448722,0.000786128,,0.003739724,,,0.041945555,0.007007771,0.249528323,,0.00333543,0.00808589,,,,,,,,,4.49E-05,,,0.137970406,0.013942781,0.000352747,0.036249373,,0.008206004,0.038421551,0.017498097,,0.164398567,,,0.002144329,0.024525184,,,0.001503815,0.033241743,0.075060802,0.001568795,0.002645601,0.047917866,0.007416965,0.058463138,,,0.000399161,5.57E-05,,0.01354362,0.002005087,0.000194939,,9.28E-06,6.50E-05,0.001800865,0.000464141,0.001299593,0.000798322,,0.003592448,,,0.043536379,0.006980673,0.241845051,,0.003685276,0.008196721,,,,,,,,,3.71E-05,,,0.135865157,0.011723137,0.000296393,0.037025771,,0.007347435,0.042134656,0.019764757,,0.164022526,,,0.002137152,0.026761201,,,0.002066954,0.034007238,0.074714526,0.001669163,0.002620741,0.049731686,0.007862224,0.059434669,,,0.00046019,4.68E-05,,0.013431299,0.001996755,0.000210595,,7.80E-06,5.46E-05,0.001606764,0.000506989,0.001193373,0.000733184,,0.003447523,,,0.045589979,0.006895046,0.231927805,,0.003759516,0.009055597,,,,,,,,,3.12E-05,,
